# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
32238at4891	Complete	ptg000007l	196044	197435	-	280.7	219	https://www.orthodb.org/v10?query=32238at4891	recombination protein Rad52
32270at4891	Complete	ptg000014l	673942	674727	+	279.3	207	https://www.orthodb.org/v10?query=32270at4891	Ribosomal protein L15
32312at4891	Complete	ptg000002l	433992	436247	-	311.7	376	https://www.orthodb.org/v10?query=32312at4891	Exocyst complex component EXO84
32319at4891	Complete	ptg000005l	1105954	1106535	-	216.9	125	https://www.orthodb.org/v10?query=32319at4891	SKP1 component, dimerisation
32329at4891	Complete	ptg000013l	83618	84397	-	210.1	186	https://www.orthodb.org/v10?query=32329at4891	COQ9
32341at4891	Complete	ptg000010l	141259	142245	-	180.6	201	https://www.orthodb.org/v10?query=32341at4891	Ribokinase
32346at4891	Complete	ptg000011l	189699	191048	+	198.4	231	https://www.orthodb.org/v10?query=32346at4891	Similar to Saccharomyces cerevisiae YOL072W THP1 Nuclear pore-associated protein
32367at4891	Complete	ptg000015l	484946	485452	+	143.4	136	https://www.orthodb.org/v10?query=32367at4891	Peptidyl-tRNA hydrolase
32435at4891	Complete	ptg000003l	389359	390744	-	180.4	216	https://www.orthodb.org/v10?query=32435at4891	NEDD8-activating enzyme E1 regulatory subunit
32475at4891	Complete	ptg000007l	544279	546423	-	92.8	193	https://www.orthodb.org/v10?query=32475at4891	Calpain-like protease palB/RIM13
32490at4891	Complete	ptg000014l	114367	115029	-	278.9	159	https://www.orthodb.org/v10?query=32490at4891	Mitochondrial import inner membrane translocase subunit TIM23
32508at4891	Complete	ptg000016l	279099	280028	-	255.1	156	https://www.orthodb.org/v10?query=32508at4891	MOB kinase activator family
32519at4891	Complete	ptg000017l	399656	400476	-	319.4	174	https://www.orthodb.org/v10?query=32519at4891	Uridylate kinase
32529at4891	Complete	ptg000013l	585573	586733	+	336.3	295	https://www.orthodb.org/v10?query=32529at4891	GPI transamidase component GAB1
32545at4891	Complete	ptg000017l	314448	314963	+	178.9	119	https://www.orthodb.org/v10?query=32545at4891	GAF domain
32546at4891	Duplicated	ptg000003l	211017	211535	+	297.7	148	https://www.orthodb.org/v10?query=32546at4891	Ribosomal protein L5
32546at4891	Duplicated	ptg000008l	448237	448755	+	297.7	148	https://www.orthodb.org/v10?query=32546at4891	Ribosomal protein L5
32549at4891	Complete	ptg000006l	284774	285265	+	173.9	128	https://www.orthodb.org/v10?query=32549at4891	Peptidyl-prolyl cis-trans isomerase
32582at4891	Complete	ptg000003l	837369	837839	+	268.7	140	https://www.orthodb.org/v10?query=32582at4891	V-type proton ATPase proteolipid subunit
32607at4891	Complete	ptg000015l	186056	186670	-	102.2	127	https://www.orthodb.org/v10?query=32607at4891	Mediator of RNA polymerase II transcription subunit 20
32632at4891	Complete	ptg000007l	12359	14026	+	423.2	377	https://www.orthodb.org/v10?query=32632at4891	Chromatin structure-remodeling complex subunit RSC9
32672at4891	Complete	ptg000004l	261791	262222	-	204.2	108	https://www.orthodb.org/v10?query=32672at4891	Zinc finger C2H2-type
32712at4891	Complete	ptg000004l	152299	152895	+	289.1	164	https://www.orthodb.org/v10?query=32712at4891	Ribosome biogenesis protein RLP24
32745at4891	Complete	ptg000008l	454125	455117	-	129.6	179	https://www.orthodb.org/v10?query=32745at4891	actin binding
32761at4891	Complete	ptg000013l	482872	484575	+	210.2	311	https://www.orthodb.org/v10?query=32761at4891	Winged helix-like DNA-binding domain superfamily
32785at4891	Complete	ptg000008l	420787	421452	+	174.7	151	https://www.orthodb.org/v10?query=32785at4891	Exoribonuclease, phosphorolytic domain 1
32812at4891	Complete	ptg000003l	238106	238531	+	216.1	124	https://www.orthodb.org/v10?query=32812at4891	Spliceosomal protein DIB1
32823at4891	Complete	ptg000003l	36904	37347	-	188.4	92	https://www.orthodb.org/v10?query=32823at4891	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site
32845at4891	Complete	ptg000008l	291105	291851	+	95.5	124	https://www.orthodb.org/v10?query=32845at4891	similar to Saccharomyces cerevisiae YGR158C MTR3 Exosome non-catalytic core component
32853at4891	Complete	ptg000008l	795814	796260	-	158.6	110	https://www.orthodb.org/v10?query=32853at4891	EF-hand domain
32856at4891	Complete	ptg000014l	562095	562868	-	246.8	184	https://www.orthodb.org/v10?query=32856at4891	Exosome complex component CSL4
32872at4891	Complete	ptg000007l	77593	78015	+	173.3	119	https://www.orthodb.org/v10?query=32872at4891	Prefoldin
32892at4891	Complete	ptg000009l	81887	82558	+	199.1	157	https://www.orthodb.org/v10?query=32892at4891	Enolase-phosphatase E1
32898at4891	Complete	ptg000005l	473620	474243	+	195.3	153	https://www.orthodb.org/v10?query=32898at4891	DNA replication complex GINS protein PSF1
32901at4891	Complete	ptg000014l	621371	622771	-	235.5	318	https://www.orthodb.org/v10?query=32901at4891	Origin recognition complex subunit 5
32984at4891	Complete	ptg000005l	269413	270399	+	286.4	270	https://www.orthodb.org/v10?query=32984at4891	Tetratricopeptide repeat
32986at4891	Complete	ptg000012l	105859	106848	+	136.4	200	https://www.orthodb.org/v10?query=32986at4891	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
33004at4891	Complete	ptg000007l	668910	671228	-	323.6	317	https://www.orthodb.org/v10?query=33004at4891	Protein EFR3
33025at4891	Complete	ptg000004l	169943	170680	-	292.0	195	https://www.orthodb.org/v10?query=33025at4891	Ribosome maturation protein SBDS, N-terminal
33057at4891	Complete	ptg000002l	598052	598678	-	195.8	161	https://www.orthodb.org/v10?query=33057at4891	Mediator of RNA polymerase II transcription subunit 8
33075at4891	Complete	ptg000002l	415767	416540	-	360.7	239	https://www.orthodb.org/v10?query=33075at4891	Proliferating cell nuclear antigen
33087at4891	Complete	ptg000008l	1017853	1019040	+	192.3	212	https://www.orthodb.org/v10?query=33087at4891	WD40-repeat-containing domain
33117at4891	Complete	ptg000005l	565709	567489	+	250.7	143	https://www.orthodb.org/v10?query=33117at4891	Ribosomal protein S15
33118at4891	Complete	ptg000001l	167355	167825	+	123.5	115	https://www.orthodb.org/v10?query=33118at4891	Glucosamine 6-phosphate N-acetyltransferase
33119at4891	Complete	ptg000006l	605553	606026	-	266.3	131	https://www.orthodb.org/v10?query=33119at4891	Mitochondrial import inner membrane translocase subunit TIM17
33121at4891	Complete	ptg000003l	250344	250826	+	194.7	134	https://www.orthodb.org/v10?query=33121at4891	Low molecular weight phosphotyrosine protein phosphatase
33122at4891	Complete	ptg000002l	718518	719042	-	148.3	120	https://www.orthodb.org/v10?query=33122at4891	transport protein particle 20 kDa subunit
33197at4891	Complete	ptg000015l	315025	315573	-	190.9	140	https://www.orthodb.org/v10?query=33197at4891	HAD superfamily
33198at4891	Complete	ptg000011l	848610	849290	+	129.2	124	https://www.orthodb.org/v10?query=33198at4891	AMMECR1
33220at4891	Complete	ptg000006l	343832	344314	+	111.9	100	https://www.orthodb.org/v10?query=33220at4891	Putative DNA-directed RNA polymerase III subunit
33224at4891	Complete	ptg000017l	321960	322412	+	240.6	129	https://www.orthodb.org/v10?query=33224at4891	Nucleoside diphosphate kinase
33227at4891	Complete	ptg000005l	683543	684523	+	159.9	153	https://www.orthodb.org/v10?query=33227at4891	Palmitoyltransferase
33264at4891	Complete	ptg000009l	189664	190686	+	207.8	154	https://www.orthodb.org/v10?query=33264at4891	EB1, C-terminal
33306at4891	Complete	ptg000014l	232068	232571	-	258.7	151	https://www.orthodb.org/v10?query=33306at4891	PRA1 family protein
33312at4891	Complete	ptg000015l	499973	500728	+	285.3	196	https://www.orthodb.org/v10?query=33312at4891	von Willebrand factor A-like domain superfamily
33317at4891	Complete	ptg000002l	676974	677801	-	172.7	211	https://www.orthodb.org/v10?query=33317at4891	SWR1-complex protein 5
33343at4891	Complete	ptg000011l	55237	55743	-	236.3	140	https://www.orthodb.org/v10?query=33343at4891	6,7-dimethyl-8-ribityllumazine synthase
33349at4891	Complete	ptg000011l	637963	638487	+	218.6	147	https://www.orthodb.org/v10?query=33349at4891	NUDIX hydrolase domain
33351at4891	Complete	ptg000005l	1346627	1347178	-	294.8	166	https://www.orthodb.org/v10?query=33351at4891	Guanylate kinase
33356at4891	Complete	ptg000001l	140881	141525	-	320.1	166	https://www.orthodb.org/v10?query=33356at4891	ras-domain-containing protein
33361at4891	Complete	ptg000005l	569833	570501	-	170.1	142	https://www.orthodb.org/v10?query=33361at4891	protein-tyrosine phosphatase
33386at4891	Complete	ptg000002l	469362	469841	-	113.7	105	https://www.orthodb.org/v10?query=33386at4891	Cytochrome B pre-mRNA-processing protein 6
33387at4891	Complete	ptg000016l	207552	208004	+	122.4	120	https://www.orthodb.org/v10?query=33387at4891	Actin-related protein 2/3 complex subunit 5
33397at4891	Complete	ptg000005l	1125753	1126544	+	274.8	233	https://www.orthodb.org/v10?query=33397at4891	P-loop containing nucleoside triphosphate hydrolase protein
33398at4891	Complete	ptg000016l	399041	399586	+	199.1	138	https://www.orthodb.org/v10?query=33398at4891	Cytochrome c oxidase assembly factor 1
33429at4891	Complete	ptg000008l	568952	569758	-	197.8	173	https://www.orthodb.org/v10?query=33429at4891	putative membrane protein
33444at4891	Complete	ptg000011l	474166	475092	-	130.8	175	https://www.orthodb.org/v10?query=33444at4891	metal ion transmembrane transporter activity
33503at4891	Complete	ptg000007l	363521	364483	-	138.9	202	https://www.orthodb.org/v10?query=33503at4891	Mitochondrial outer membrane transport complex Sam37/metaxin, N-terminal domain
33522at4891	Complete	ptg000003l	213234	213812	+	158.4	122	https://www.orthodb.org/v10?query=33522at4891	Putative mitochondrial outer membrane protein
33531at4891	Complete	ptg000017l	606226	606714	-	67.4	133	https://www.orthodb.org/v10?query=33531at4891	Ribosomal protein L20, mitochondrial
33542at4891	Complete	ptg000015l	120425	121389	+	227.2	164	https://www.orthodb.org/v10?query=33542at4891	Vacuolar protein sorting-associated protein 29
33557at4891	Complete	ptg000004l	181206	182225	-	381.2	281	https://www.orthodb.org/v10?query=33557at4891	SNARE
33577at4891	Complete	ptg000005l	772667	774100	+	474.2	394	https://www.orthodb.org/v10?query=33577at4891	Cdc37
33590at4891	Complete	ptg000016l	383809	385521	+	425.5	443	https://www.orthodb.org/v10?query=33590at4891	Zinc finger, Mcm10/DnaG-type
33600at4891	Complete	ptg000003l	665268	666632	+	266.3	314	https://www.orthodb.org/v10?query=33600at4891	Ribosome biogenesis protein NOP53
33603at4891	Complete	ptg000002l	114114	114572	-	207.3	124	https://www.orthodb.org/v10?query=33603at4891	peptidyl-tRNA hydrolase
33608at4891	Complete	ptg000003l	278155	281616	+	329.8	765	https://www.orthodb.org/v10?query=33608at4891	Autophagy-related protein 11
33646at4891	Complete	ptg000014l	192651	193613	+	339.8	232	https://www.orthodb.org/v10?query=33646at4891	cyclin-like protein
33647at4891	Complete	ptg000011l	446804	447382	-	120.9	96	https://www.orthodb.org/v10?query=33647at4891	Zinc finger, PHD-type
33667at4891	Complete	ptg000005l	617095	617511	+	226.7	115	https://www.orthodb.org/v10?query=33667at4891	ubiquitin-conjugating enzyme
33668at4891	Complete	ptg000007l	324681	325166	+	149.5	116	https://www.orthodb.org/v10?query=33668at4891	Mitochondrial inner membrane protease subunit
33683at4891	Complete	ptg000016l	102784	103416	+	155.7	161	https://www.orthodb.org/v10?query=33683at4891	26S Proteasome non-ATPase regulatory subunit 9
33709at4891	Complete	ptg000005l	371732	372214	+	140.9	111	https://www.orthodb.org/v10?query=33709at4891	Phosphatidylglycerol/phosphatidylinositol transfer protein
33718at4891	Complete	ptg000003l	467175	467672	+	100.6	80	https://www.orthodb.org/v10?query=33718at4891	MIOREX complex component 11
33738at4891	Complete	ptg000006l	422913	424295	-	396.4	338	https://www.orthodb.org/v10?query=33738at4891	Mitochondrial import inner membrane translocase subunit TIM54
33753at4891	Complete	ptg000011l	756016	756453	-	167.2	114	https://www.orthodb.org/v10?query=33753at4891	RNA polymerase
33763at4891	Complete	ptg000002l	763012	763449	+	118.7	82	https://www.orthodb.org/v10?query=33763at4891	Ribosomal protein L27/L41, mitochondrial
33809at4891	Complete	ptg000003l	816351	816773	-	167.6	115	https://www.orthodb.org/v10?query=33809at4891	Protein PBDC1
33842at4891	Complete	ptg000017l	56158	56934	-	152.3	207	https://www.orthodb.org/v10?query=33842at4891	Proteasome assembly chaperone 2
33875at4891	Complete	ptg000008l	456753	457349	+	143.9	123	https://www.orthodb.org/v10?query=33875at4891	Prefoldin subunit 3
33887at4891	Complete	ptg000005l	1035738	1036358	+	229.6	169	https://www.orthodb.org/v10?query=33887at4891	Mitochondrial homologous recombination protein 1
33944at4891	Complete	ptg000014l	719074	719664	-	175.7	122	https://www.orthodb.org/v10?query=33944at4891	translational machinery component
33952at4891	Complete	ptg000009l	158192	158875	+	212.0	194	https://www.orthodb.org/v10?query=33952at4891	Nucleolar protein 16
33993at4891	Complete	ptg000003l	497780	498217	-	204.9	104	https://www.orthodb.org/v10?query=33993at4891	Glutaredoxin
33999at4891	Complete	ptg000008l	952646	953107	+	164.0	104	https://www.orthodb.org/v10?query=33999at4891	Cytochrome c oxidase, subunit Vb
34011at4891	Complete	ptg000017l	444905	445665	+	306.8	187	https://www.orthodb.org/v10?query=34011at4891	Snf7 family
34017at4891	Complete	ptg000004l	180207	180926	+	222.8	177	https://www.orthodb.org/v10?query=34017at4891	Snf7 family
34026at4891	Complete	ptg000008l	42546	43358	+	286.5	206	https://www.orthodb.org/v10?query=34026at4891	Protein PXR1
34037at4891	Complete	ptg000013l	33754	34446	-	233.9	165	https://www.orthodb.org/v10?query=34037at4891	Protein MSF1
34052at4891	Complete	ptg000006l	172929	173492	-	97.0	114	https://www.orthodb.org/v10?query=34052at4891	Ran-interacting Mog1 protein
34069at4891	Complete	ptg000015l	181045	181671	+	185.6	160	https://www.orthodb.org/v10?query=34069at4891	Ribosome recycling factor
34109at4891	Complete	ptg000011l	742717	744165	-	215.8	424	https://www.orthodb.org/v10?query=34109at4891	GRIP domain
34113at4891	Complete	ptg000005l	1471437	1472753	+	425.6	367	https://www.orthodb.org/v10?query=34113at4891	RNA polymerase II-associated protein 1, C-terminal
34138at4891	Complete	ptg000011l	755027	755845	+	149.2	182	https://www.orthodb.org/v10?query=34138at4891	Domain of unknown function DUF2407 C-terminal
34147at4891	Complete	ptg000006l	165041	166219	+	199.9	253	https://www.orthodb.org/v10?query=34147at4891	Altered inheritance of mitochondria protein 24, mitochondrial
34170at4891	Complete	ptg000005l	1053266	1053972	-	186.9	132	https://www.orthodb.org/v10?query=34170at4891	HIT-like protein
34188at4891	Complete	ptg000003l	791470	792183	-	103.8	152	https://www.orthodb.org/v10?query=34188at4891	Leucine-rich repeat
34235at4891	Complete	ptg000011l	776105	776725	+	162.8	150	https://www.orthodb.org/v10?query=34235at4891	Dihydrofolate reductase
34291at4891	Complete	ptg000014l	513446	514183	+	184.1	159	https://www.orthodb.org/v10?query=34291at4891	NAD(P)H-hydrate epimerase
34294at4891	Complete	ptg000010l	279326	280615	+	75.4	199	https://www.orthodb.org/v10?query=34294at4891	CAP Gly-rich domain
34307at4891	Complete	ptg000010l	286061	286465	+	187.2	119	https://www.orthodb.org/v10?query=34307at4891	methionine sulfoxide reductase B
34318at4891	Complete	ptg000008l	459541	460014	+	140.6	124	https://www.orthodb.org/v10?query=34318at4891	Mitochondrial ribosomal protein MRPL25
34341at4891	Complete	ptg000003l	332753	333934	+	228.2	234	https://www.orthodb.org/v10?query=34341at4891	MRG
34345at4891	Complete	ptg000015l	354521	355210	+	234.5	153	https://www.orthodb.org/v10?query=34345at4891	iron-sulfur cluster assembly protein
34378at4891	Complete	ptg000005l	979432	980388	+	224.2	221	https://www.orthodb.org/v10?query=34378at4891	Zinc finger, RING-type
34416at4891	Complete	ptg000007l	636758	637408	-	215.2	157	https://www.orthodb.org/v10?query=34416at4891	Vesicle transport v-SNARE, N-terminal
34449at4891	Complete	ptg000008l	367455	369044	+	215.7	222	https://www.orthodb.org/v10?query=34449at4891	Nucleoporin Nup54, alpha-helical domain
34458at4891	Complete	ptg000008l	727991	728356	+	155.9	86	https://www.orthodb.org/v10?query=34458at4891	DNA-directed RNA polymerase subunit
34467at4891	Complete	ptg000013l	395567	396100	-	206.7	131	https://www.orthodb.org/v10?query=34467at4891	Actin-related protein 2/3 complex subunit 3
34470at4891	Complete	ptg000002l	441582	442145	+	220.8	147	https://www.orthodb.org/v10?query=34470at4891	Inorganic phosphate transport PHO88
34512at4891	Complete	ptg000011l	78203	78754	+	200.8	128	https://www.orthodb.org/v10?query=34512at4891	Uncharacterised protein family UPF0220
34514at4891	Complete	ptg000005l	915756	916310	-	144.2	112	https://www.orthodb.org/v10?query=34514at4891	Riboflavin kinase
34531at4891	Complete	ptg000005l	714419	715081	+	202.1	164	https://www.orthodb.org/v10?query=34531at4891	ERF1 methyltransferase catalytic subunit MTQ2
34547at4891	Complete	ptg000011l	401020	401880	+	214.0	277	https://www.orthodb.org/v10?query=34547at4891	SNARE
34586at4891	Complete	ptg000005l	443531	443971	+	178.5	117	https://www.orthodb.org/v10?query=34586at4891	ATP synthase, F1 complex, delta/epsilon subunit
34589at4891	Complete	ptg000017l	90087	90687	+	257.3	149	https://www.orthodb.org/v10?query=34589at4891	EF-hand domain
34595at4891	Complete	ptg000005l	1268751	1269377	-	231.8	165	https://www.orthodb.org/v10?query=34595at4891	Phosphoribosylglycinamide formyltransferase
34600at4891	Complete	ptg000011l	472584	473273	+	180.2	116	https://www.orthodb.org/v10?query=34600at4891	Zinc finger C2H2 superfamily
34687at4891	Complete	ptg000006l	565552	565998	+	192.7	135	https://www.orthodb.org/v10?query=34687at4891	LSM domain, eukaryotic/archaea-type
34715at4891	Complete	ptg000002l	719283	721316	+	210.1	240	https://www.orthodb.org/v10?query=34715at4891	conserved hypothetical protein
34739at4891	Complete	ptg000008l	208532	209755	+	259.3	215	https://www.orthodb.org/v10?query=34739at4891	Peripheral subunit-binding domain
34763at4891	Complete	ptg000009l	238934	239377	-	202.7	118	https://www.orthodb.org/v10?query=34763at4891	Erg28
34789at4891	Complete	ptg000006l	443730	444455	+	79.6	116	https://www.orthodb.org/v10?query=34789at4891	Mitochondrial peculiar membrane protein 1
34811at4891	Complete	ptg000008l	188593	189036	-	104.1	98	https://www.orthodb.org/v10?query=34811at4891	Rhodanese-like domain
34813at4891	Complete	ptg000005l	65699	66219	+	189.3	132	https://www.orthodb.org/v10?query=34813at4891	D-aminoacyl-tRNA deacylase
34824at4891	Complete	ptg000005l	535031	535360	-	139.0	76	https://www.orthodb.org/v10?query=34824at4891	DNA-directed RNA polymerase subunit
34835at4891	Complete	ptg000017l	436435	437232	+	162.2	173	https://www.orthodb.org/v10?query=34835at4891	F-actin-capping protein subunit alpha
34839at4891	Complete	ptg000011l	706874	707731	-	158.4	159	https://www.orthodb.org/v10?query=34839at4891	Transcription initiation factor IIA large subunit
34849at4891	Complete	ptg000011l	872420	872872	-	200.3	124	https://www.orthodb.org/v10?query=34849at4891	Multiprotein-bridging factor 1
34895at4891	Complete	ptg000010l	320306	321208	-	343.4	222	https://www.orthodb.org/v10?query=34895at4891	MT-A70-like
34901at4891	Complete	ptg000003l	145782	146780	+	290.4	252	https://www.orthodb.org/v10?query=34901at4891	transcription factor activity, RNA polymerase II transcription factor binding
34922at4891	Complete	ptg000014l	83166	83573	+	195.7	110	https://www.orthodb.org/v10?query=34922at4891	ribosomal protein S12
34959at4891	Complete	ptg000001l	188109	189398	-	225.9	205	https://www.orthodb.org/v10?query=34959at4891	Pheromone alpha factor receptor
35014at4891	Complete	ptg000015l	63594	64733	-	101.2	140	https://www.orthodb.org/v10?query=35014at4891	Transcriptional repressor OPI1
35020at4891	Complete	ptg000005l	1258248	1258937	+	231.0	156	https://www.orthodb.org/v10?query=35020at4891	Ribosomal protein L23/L15e core domain superfamily
35036at4891	Complete	ptg000005l	604531	605364	-	264.2	229	https://www.orthodb.org/v10?query=35036at4891	nucleolar
35040at4891	Complete	ptg000011l	638592	639512	-	198.7	212	https://www.orthodb.org/v10?query=35040at4891	Uncharacterised protein family UPF0363
35061at4891	Complete	ptg000009l	303812	304198	+	223.8	106	https://www.orthodb.org/v10?query=35061at4891	Vacuolar transporter chaperone 1
35062at4891	Complete	ptg000009l	103335	103712	+	189.1	106	https://www.orthodb.org/v10?query=35062at4891	ribonucleoprotein-associated protein
35082at4891	Complete	ptg000006l	127676	128458	-	233.8	199	https://www.orthodb.org/v10?query=35082at4891	Manganese/iron superoxide dismutase, C-terminal
35083at4891	Complete	ptg000005l	1175933	1176781	-	237.8	225	https://www.orthodb.org/v10?query=35083at4891	Protein BCP1
35117at4891	Complete	ptg000003l	265127	265573	-	223.1	131	https://www.orthodb.org/v10?query=35117at4891	Cytosine deaminase
35136at4891	Complete	ptg000002l	493793	494140	+	193.0	91	https://www.orthodb.org/v10?query=35136at4891	Cyclin-dependent kinases regulatory subunit
35139at4891	Complete	ptg000014l	69751	70152	-	163.2	109	https://www.orthodb.org/v10?query=35139at4891	Multifunctional methyltransferase subunit TRM112
35160at4891	Complete	ptg000017l	572428	572892	-	247.1	146	https://www.orthodb.org/v10?query=35160at4891	mitochondrial import protein Pam17
35165at4891	Complete	ptg000004l	246934	247482	+	155.5	159	https://www.orthodb.org/v10?query=35165at4891	Signal peptidase subunit 3
35193at4891	Complete	ptg000003l	687039	687968	-	291.3	203	https://www.orthodb.org/v10?query=35193at4891	RNA cap guanine-N2 methyltransferase
35210at4891	Complete	ptg000009l	55339	57510	-	377.1	518	https://www.orthodb.org/v10?query=35210at4891	NatC N(alpha)-terminal acetyltransferase, Mak10 subunit
35216at4891	Complete	ptg000011l	247866	248291	-	217.0	122	https://www.orthodb.org/v10?query=35216at4891	ribosomal protein S19
35223at4891	Complete	ptg000009l	255008	255352	-	117.3	86	https://www.orthodb.org/v10?query=35223at4891	Ribosomal protein S18
35318at4891	Complete	ptg000017l	137774	138187	+	116.8	99	https://www.orthodb.org/v10?query=35318at4891	ribosomal protein L14
35328at4891	Complete	ptg000004l	151342	151845	-	155.8	97	https://www.orthodb.org/v10?query=35328at4891	Mitochondrial import inner membrane translocase subunit TIM14
35333at4891	Complete	ptg000008l	1051419	1051964	+	140.4	101	https://www.orthodb.org/v10?query=35333at4891	ER membrane protein complex subunit 4
35367at4891	Complete	ptg000009l	140310	141152	-	163.6	153	https://www.orthodb.org/v10?query=35367at4891	transcriptional repressor activity, RNA polymerase II transcription factor binding
35426at4891	Complete	ptg000005l	373156	374070	-	144.1	187	https://www.orthodb.org/v10?query=35426at4891	Adenine nucleotide alpha hydrolases-like protein
35427at4891	Complete	ptg000007l	876140	876955	+	127.8	173	https://www.orthodb.org/v10?query=35427at4891	Elongator complex protein 6
35459at4891	Complete	ptg000007l	721242	721628	+	169.6	104	https://www.orthodb.org/v10?query=35459at4891	Transcription initiation factor TFIID subunit 9
35478at4891	Complete	ptg000005l	600471	601067	-	248.2	164	https://www.orthodb.org/v10?query=35478at4891	Golgi apparatus membrane protein TVP23
35504at4891	Complete	ptg000011l	1023385	1023813	-	201.3	125	https://www.orthodb.org/v10?query=35504at4891	40S ribosomal protein S12
35506at4891	Complete	ptg000017l	586370	586792	+	129.1	90	https://www.orthodb.org/v10?query=35506at4891	Uncharacterised protein family UPF0538
35513at4891	Complete	ptg000011l	191275	191703	+	182.0	107	https://www.orthodb.org/v10?query=35513at4891	Succinate dehydrogenase assembly factor 2, mitochondrial
35518at4891	Complete	ptg000012l	162047	162499	+	165.6	111	https://www.orthodb.org/v10?query=35518at4891	Glycine cleavage system H protein
35584at4891	Complete	ptg000006l	191110	191484	-	183.9	117	https://www.orthodb.org/v10?query=35584at4891	DNA-directed RNA polymerase subunit
35588at4891	Complete	ptg000015l	206624	207055	+	202.3	104	https://www.orthodb.org/v10?query=35588at4891	Cytochrome c oxidase, subunit Va/VI
35656at4891	Complete	ptg000008l	790896	791853	-	231.8	127	https://www.orthodb.org/v10?query=35656at4891	Ribosomal L18e/L15P superfamily
35669at4891	Complete	ptg000002l	370004	370711	-	119.9	124	https://www.orthodb.org/v10?query=35669at4891	UDP-N-acetylglucosamine transferase subunit ALG14
35670at4891	Complete	ptg000004l	72965	73714	+	238.6	117	https://www.orthodb.org/v10?query=35670at4891	FeS cluster insertion, C-terminal, conserved site
35699at4891	Complete	ptg000015l	500853	502019	-	219.9	246	https://www.orthodb.org/v10?query=35699at4891	DHHA2 domain
35750at4891	Complete	ptg000011l	316424	316783	-	187.8	108	https://www.orthodb.org/v10?query=35750at4891	DNA-directed RNA polymerase, RBP11-like dimerisation domain
35760at4891	Complete	ptg000007l	767164	767622	-	238.3	123	https://www.orthodb.org/v10?query=35760at4891	Translation initiation factor 1A (eIF-1A)
35771at4891	Complete	ptg000010l	224499	224855	-	135.7	96	https://www.orthodb.org/v10?query=35771at4891	mitochondrial ribosomal large subunit protein
35787at4891	Complete	ptg000008l	55776	56468	+	132.3	154	https://www.orthodb.org/v10?query=35787at4891	rRNA-processing protein EFG1
35796at4891	Complete	ptg000007l	810097	810978	+	164.0	145	https://www.orthodb.org/v10?query=35796at4891	LmbE-like protein
35823at4891	Complete	ptg000002l	736942	737301	-	160.7	96	https://www.orthodb.org/v10?query=35823at4891	Protein of unknown function DUF1674
35842at4891	Complete	ptg000003l	388436	389125	+	209.7	170	https://www.orthodb.org/v10?query=35842at4891	Winged helix-like DNA-binding domain superfamily
35844at4891	Complete	ptg000017l	192413	192805	-	123.1	112	https://www.orthodb.org/v10?query=35844at4891	54S ribosomal protein L31, mitochondrial
35877at4891	Complete	ptg000008l	597061	598173	+	256.1	233	https://www.orthodb.org/v10?query=35877at4891	Transcription initiation factor IIF subunit beta
35904at4891	Complete	ptg000011l	519918	520670	+	149.9	124	https://www.orthodb.org/v10?query=35904at4891	SNARE
35907at4891	Complete	ptg000005l	950522	951991	-	382.2	395	https://www.orthodb.org/v10?query=35907at4891	Ribosomal lysine N-methyltransferase 4
35912at4891	Complete	ptg000011l	285733	286788	-	262.3	209	https://www.orthodb.org/v10?query=35912at4891	SNARE
35931at4891	Complete	ptg000008l	756013	756411	+	191.6	110	https://www.orthodb.org/v10?query=35931at4891	Ubiquitin-conjugating enzyme variant MMS2
35950at4891	Complete	ptg000011l	559739	560398	-	289.7	174	https://www.orthodb.org/v10?query=35950at4891	5-demethoxyubiquinone hydroxylase, mitochondrial
35981at4891	Complete	ptg000004l	225386	225853	-	114.4	133	https://www.orthodb.org/v10?query=35981at4891	Uncharacterized membrane protein
36033at4891	Complete	ptg000016l	289383	290495	-	308.7	280	https://www.orthodb.org/v10?query=36033at4891	Mitotic exit network interactor 1
36106at4891	Complete	ptg000011l	70966	71328	+	144.0	71	https://www.orthodb.org/v10?query=36106at4891	Zinc finger, RING-type
36113at4891	Complete	ptg000011l	553004	553369	-	155.2	102	https://www.orthodb.org/v10?query=36113at4891	Profilin
36167at4891	Complete	ptg000014l	591546	592298	-	232.9	189	https://www.orthodb.org/v10?query=36167at4891	similar to Saccharomyces cerevisiae YNL246W VPS75 NAP family histone chaperone
36168at4891	Complete	ptg000013l	72899	73693	-	244.6	217	https://www.orthodb.org/v10?query=36168at4891	Eukaryotic translation initiation factor 3 subunit J
36186at4891	Complete	ptg000005l	272926	274029	+	239.6	258	https://www.orthodb.org/v10?query=36186at4891	Non-structural maintenance of chromosome element 4
36195at4891	Complete	ptg000016l	110898	111524	-	216.6	142	https://www.orthodb.org/v10?query=36195at4891	thioredoxin-like protein
36239at4891	Complete	ptg000005l	605559	606653	-	119.7	185	https://www.orthodb.org/v10?query=36239at4891	pre-mRNA 3'-splice site binding
